pldate,plprice,plcount
2022-03-08,36.8,0.0
2022-05-12,36.85,0.0
2022-06-20,36.9,0.0
2022-08-12,37.05,0.0
2022-09-02,37.05,0.0
2022-10-25,28.75,0.0
