pldate,plprice,plcount
2022-03-18,65.5,0.0
2022-05-26,60.9,0.0
2022-07-04,55.3,0.0
2022-08-29,64.5,0.0
2022-10-18,62.7,0.0
2022-12-07,62.6,0.0
