pldate,plprice,plcount
2022-05-25,8.76,0.0
2022-07-12,8.2,0.0
2022-09-07,8.38,0.0
2022-10-17,7.88,0.0
2022-12-13,8.64,0.0
2023-02-13,8.62,0.0
