pldate,plprice,plcount
2022-03-09,109.0,0.0
2022-04-28,83.4,0.0
2022-05-24,86.2,0.0
2022-07-12,66.7,0.0
2022-08-04,66.2,0.0
2022-09-28,53.3,0.0
2022-10-28,53.4,0.0
