pldate,plprice,plcount
2022-04-12,44.15,0.0
2022-05-12,41.0,0.0
2022-07-01,41.0,0.0
2022-08-02,47.55,0.0
2022-10-26,41.35,0.0
2023-01-13,43.5,0.0
