pldate,plprice,plcount
2022-03-15,47.8,0.0
2022-03-15,47.8,0.0
2022-05-12,39.65,0.0
2022-07-04,38.85,0.0
2022-08-03,38.75,0.0
2022-09-07,35.6,0.0
2022-10-13,30.5,0.0
