pldate,plprice,plcount
2022-03-15,530.0,0.0
2022-05-09,433.0,0.0
2022-07-12,315.0,0.0
2022-08-04,283.5,0.0
2022-10-13,216.0,0.0
2022-12-30,237.0,0.0
