pldate,plprice,plcount
2022-03-15,174.0,0.0
2022-04-27,186.5,0.0
2022-05-26,197.0,0.0
2022-07-13,123.0,0.0
2022-08-10,132.5,0.0
2022-10-13,88.2,0.0
2022-12-21,109.5,0.0
