pldate,plprice,plcount
2022-03-08,281.0,0.0
2022-04-12,286.5,0.0
2022-04-28,294.0,0.0
2022-05-26,297.0,0.0
2022-06-20,283.5,0.0
2022-07-26,301.5,0.0
2022-08-22,296.5,0.0
2022-10-28,242.0,0.0
2022-11-21,240.5,0.0
