pldate,plprice,plcount
2022-03-31,19.85,0.0
2022-04-27,16.3,0.0
2022-05-24,16.85,0.0
2022-07-12,14.25,0.0
2022-07-28,13.25,0.0
2022-09-28,14.7,0.0
