pldate,plprice,plcount
2022-05-17,64.2,0.0
2022-06-20,63.0,0.0
2022-07-19,67.5,0.0
2022-08-04,65.1,0.0
2022-09-19,65.2,0.0
2022-10-21,64.1,0.0
2022-11-22,63.8,0.0
2023-02-06,66.2,0.0
