pldate,plprice,plcount
2022-03-15,406.5,0.0
2022-03-15,406.5,0.0
2022-05-16,335.5,0.0
2022-07-01,342.5,0.0
2022-08-04,373.5,0.0
2022-08-24,403.0,0.0
2022-10-28,284.0,0.0
