pldate,plprice,plcount
2022-03-15,172.0,0.0
2022-04-28,160.5,0.0
2022-05-26,156.5,0.0
2022-07-12,126.0,0.0
2022-08-04,121.0,0.0
2022-09-29,90.3,0.0
2023-01-05,102.5,0.0
