pldate,plprice,plcount
2022-05-17,36.45,0.0
2022-06-20,34.6,0.0
2022-07-12,33.45,0.0
2022-10-19,29.0,0.0
2022-11-03,29.1,0.0
2022-12-29,30.25,0.0
