pldate,plprice,plcount
2022-04-26,--,0.0
2022-06-22,25.90,0.0
2022-08-17,102.50,0.0
2022-09-06,108.50,0.0
2022-10-07,101.00,0.0
2022-11-08,102.50,0.0
