pldate,plprice,plcount
2022-03-16,35.25,0.0
2022-03-16,35.25,0.0
2022-05-09,34.3,0.0
2022-06-23,52.5,0.0
2022-07-08,50.3,0.0
2022-08-03,60.5,0.0
2022-10-26,51.0,0.0
