pldate,plprice,plcount
2022-03-15,904.0,0.0
2022-03-31,905.0,0.0
2022-03-15,904.0,0.0
2022-04-27,808.0,0.0
2022-07-06,605.0,0.0
2022-09-29,543.0,0.0
