pldate,plprice,plcount
2022-04-27,246.0,0.0
2022-07-06,232.0,0.0
2022-08-04,249.5,0.0
2022-10-26,252.5,0.0
2022-12-20,286.0,0.0
2023-02-06,323.5,0.0
