pldate,plprice,plcount
2022-03-15,101.0,0.0
2022-03-15,101.0,0.0
2022-04-27,100.0,0.0
2022-07-04,100.0,0.0
2022-09-07,106.0,0.0
2022-09-28,100.5,0.0
