pldate,plprice,plcount
2022-03-16,498.0,0.0
2022-04-19,448.5,0.0
2022-05-24,476.0,0.0
2022-08-04,250.0,0.0
2022-09-07,238.0,0.0
2022-10-13,198.0,0.0
2022-12-13,294.0,0.0
