pldate,plprice,plcount
2022-03-16,64.6,0.0
2022-03-16,64.6,0.0
2022-05-26,44.35,0.0
2022-07-12,31.85,0.0
2022-08-03,32.75,0.0
2022-09-28,24.45,0.0
2022-11-11,34.6,0.0
2022-12-13,36.55,0.0
