pldate,plprice,plcount
2022-03-15,19.5,0.0
2022-03-15,19.5,0.0
2022-04-27,18.1,0.0
2022-07-12,17.5,0.0
2022-08-03,18.3,0.0
2022-09-28,21.3,0.0
