pldate,plprice,plcount
2022-03-23,72.5,0.0
2022-05-31,79.7,0.0
2022-07-22,74.0,0.0
2022-10-19,67.9,0.0
2022-11-17,65.2,0.0
2022-12-20,65.5,0.0
