pldate,plprice,plcount
2022-03-09,28.8,0.0
2022-04-19,32.15,0.0
2022-05-17,28.6,0.0
2022-06-13,28.9,0.0
2022-07-12,26.5,0.0
2022-10-19,22.5,0.0
