pldate,plprice,plcount
2022-03-08,28.75,0.0
2022-04-07,29.2,0.0
2022-05-12,31.15,0.0
2022-06-06,32.95,0.0
2022-06-23,31.15,0.0
2022-08-29,35.0,0.0
2022-10-20,30.25,0.0
2022-11-17,30.6,0.0
